Timestamp,EngineCooling,EngineCoolingExceeded,EngineOilPressure,EngineOilPressureExceeded,TXNOilPressure,TXNOilPressureExceeded
2024-01-01 00:01:02,96.4041939437079,98.90577206154872,8.900698990617984,10.569503618259256,1.7076223233581471,2.092404412673612
2024-01-01 00:01:03,96.57848676985986,99.03686428100532,8.929747794976644,9.706690113959006,1.7127058641209127,1.9811491955748646
2024-01-01 00:01:04,96.75232158161191,99.0346490171968,8.958720263601986,10.880249891722528,1.7177760461303475,2.1432549011418196
2024-01-01 00:01:05,96.9256915025174,100.41889360770597,8.987615250419564,10.757044061739395,1.7228326688234237,2.116309812541446
2024-01-01 00:01:06,97.09858967451945,98.3062582302273,9.016431612419908,10.826009702489227,1.7278755321734836,1.9686984954114028
2024-01-01 00:01:07,97.27100925822238,99.426404552387,9.045168209703728,9.954676972098179,1.7329044366981528,2.1062430886349435
2024-01-01 00:01:08,97.44294343316221,99.75366153625536,9.073823905527036,9.81518726067406,1.737919183467231,1.8766555637284341
2024-01-01 00:01:09,97.61438539807642,100.97676610129687,9.10239756634607,10.783852723206468,1.7429195741105625,1.852072216188738
2024-01-01 00:01:10,97.78532837117305,102.23249345818517,9.130888061862176,10.906336558299893,1.747905410825881,2.0069372275374895
2024-01-01 00:01:11,97.95576559039893,101.67476621930206,9.159294265066487,10.261236484823336,1.7528764963866352,2.104139206079796
2024-01-01 00:01:12,98.12569031370714,100.75838790053491,9.18761505228452,9.988677930800455,1.7578326341497914,1.8829359648335613
2024-01-01 00:01:13,98.29509581932379,102.36519429035918,9.21584930322063,10.810860691598014,1.7627736280636104,1.9730734291339345
2024-01-01 00:01:14,98.46397540601386,103.27535961683267,9.243995901002311,10.823113197265108,1.7676992826754043,2.2432552123191285
2024-01-01 00:01:15,98.63232239334633,102.56195168094722,9.272053732224387,10.252434116339836,1.7726094031392678,2.016644429327845
2024-01-01 00:01:16,98.80013012195832,103.70364758435743,9.300021686993055,10.627839697177963,1.7775037952237844,2.073910265229564
2024-01-01 00:01:17,98.9673919538187,103.19723499659993,9.327898658969785,10.884569427237574,1.7823822653197123,2.0911644775872014
2024-01-01 00:01:18,99.13410127249054,102.13855734456192,9.35568354541509,11.092243382134363,1.7872446204476407,2.059158052105104
2024-01-01 00:01:19,99.30025148339283,102.20391774334743,9.383375247232138,11.317174738578501,1.792090668265624,2.103672134413102
2024-01-01 00:01:20,99.46583601406144,102.51987956524033,9.410972669010238,11.266269256562236,1.7969202170767917,2.0788874304922125
2024-01-01 00:01:21,99.63084831440904,103.96144747479558,9.438474719068171,10.393234890315822,1.80173307583693,2.1110186786048617
2024-01-01 00:01:22,99.79528185698423,104.66578597311009,9.465880309497372,10.530372875374944,1.8065290541620402,2.0382402249309934
2024-01-01 00:01:23,99.95913013722975,101.01145803128864,9.493188356204957,10.59282618187223,1.8113079623358674,1.9928037228190063
2024-01-01 00:01:24,100.12238667373973,101.84100387336505,9.520397778956623,11.009325116584568,1.8160696113174088,2.024248399250305
2024-01-01 00:01:25,100.28504500851619,101.3681208506918,9.547507501419366,10.231355879346129,1.820813812748389,2.193216970441237
2024-01-01 00:01:26,100.44709870722437,101.93181908116344,9.574516451204063,10.525905533659664,1.825540378960711,2.0627756232699492
2024-01-01 00:01:27,100.60854135944737,103.11669163908171,9.601423559907893,10.55762248729451,1.8302491229838815,2.205452213989058
2024-01-01 00:01:28,100.76936657893961,103.85086210686087,9.628227763156604,11.575884683270054,1.8349398585524055,2.233110607821212
2024-01-01 00:01:29,100.92956800387961,102.30421084526049,9.654928000646601,10.380158329977954,1.8396124001131553,2.0460872603041267
2024-01-01 00:01:30,101.08913929712148,104.76851273150486,9.681523216186912,10.633699852244764,1.8442665628327095,2.2422800135477727
2024-01-01 00:01:31,101.2480741464457,105.02501507896228,9.70801235774095,10.27828360728341,1.8489021626046662,2.2877675283645664
2024-01-01 00:01:32,101.40636626480882,105.49216462782924,9.734394377468137,11.269227157873706,1.853519016056924,2.208530909139946
2024-01-01 00:01:33,101.5640093905921,103.736881974747,9.76066823176535,11.492727311528323,1.8581169405589364,2.1829351954761504
2024-01-01 00:01:34,101.72099728784926,105.01848250875497,9.78683288130821,10.980510034174333,1.8626957542289366,2.219766522483458
2024-01-01 00:01:35,101.87732374655312,104.68421744474023,9.812887291092185,10.408581409845763,1.8672552759411325,2.153904301484291
2024-01-01 00:01:36,102.03298258284124,104.75803921560349,9.83883043047354,10.718248764117115,1.8717953253328694,2.1121834733970775
2024-01-01 00:01:37,102.18796763926059,106.10400302792323,9.8646612732101,11.206608813602084,1.8763157228117675,2.3352637165493677
2024-01-01 00:01:38,102.34227278501112,105.68593892182098,9.890378797501853,11.54756675625309,1.8808162895628244,2.2046091520640987
2024-01-01 00:01:39,102.4958919161882,105.98092021293971,9.915981986031365,11.002602682104937,1.8852968475554892,2.3621322712946524
2024-01-01 00:01:40,102.64881895602414,104.28952235836951,9.941469826004024,11.704611917915972,1.8897572195507044,2.0974886350468167
2024-01-01 00:01:41,102.80104785512862,107.05090082764636,9.966841309188101,11.720241249985726,1.8941972291079179,2.065718373228939
2024-01-01 00:01:42,102.9525725917278,106.44511417306205,9.992095431954633,11.141098997353378,1.898616700592061,2.0785609865847365
2024-01-01 00:01:43,103.10338717190278,107.71957622214165,10.01723119531713,10.63729488530856,1.9030154591804977,2.0263986330529713
2024-01-01 00:01:44,103.25348562982651,105.34026949071574,10.042247604971084,11.12745240056029,1.9073933308699398,2.199263048095018
2024-01-01 00:01:45,103.40286202799984,107.09753342904341,10.067143671333309,11.401220420709935,1.911750142483329,2.162828614579312
2024-01-01 00:01:46,103.55151045748646,105.77735822847234,10.091918409581076,11.287998501411563,1.9160857216766882,2.377323767305159
2024-01-01 00:01:47,103.6994250381465,105.60274471110928,10.116570839691082,11.976745365870153,1.9203998969459395,2.1350750481851324
2024-01-01 00:01:48,103.84659991886926,106.48081053571701,10.14109998647821,10.833451520081516,1.924692497633687,2.207232174826915
2024-01-01 00:01:49,103.99302927780464,107.29944936420158,10.165504879634106,11.24924592919749,1.9289633539359687,2.368649705282798
2024-01-01 00:01:50,104.13870732259335,108.88579044978796,10.18978455376556,11.577560885859054,1.933212296908973,2.15990312747353
2024-01-01 00:01:51,104.28362829059617,107.05676848734973,10.213938048432697,11.720702226959057,1.9374391584757218,2.1190819046595717
2024-01-01 00:01:52,104.42778644912183,109.19515153293707,10.23796440818697,12.065494522746622,1.94164377143272,2.2870498593969386
2024-01-01 00:01:53,104.57117609565373,107.0547851098534,10.261862682608953,11.70133962465389,1.945825969456567,2.1739434125108774
2024-01-01 00:01:54,104.71379155807566,107.36303926973957,10.285631926345943,11.697359321724953,1.9499855871105398,2.205218363440162
2024-01-01 00:01:55,104.85562719489604,107.76894388026571,10.30927119914934,11.972938775386243,1.9541224598511344,2.092571319096687
2024-01-01 00:01:56,104.99667739547115,109.51169517488782,10.33277956591186,11.51072522682643,1.9582364240345755,2.134737689760783
2024-01-01 00:01:57,105.13693658022709,109.75916135617865,10.356156096704513,11.302722643824762,1.9623273169232898,2.298417727749803
2024-01-01 00:01:58,105.27639920088038,108.64509124727037,10.379399866813396,12.024268306907597,1.966394976692344,2.294871035416512
2024-01-01 00:01:59,105.41505974065757,108.77861949282179,10.402509956776262,11.953194330408053,1.970439242435846,2.3459404895607863
2024-01-01 00:02:00,105.55291271451343,106.6280881698221,10.425485452418904,12.237147229760971,1.974459954173308,2.3972548945416063
2024-01-01 00:02:01,105.68995266934786,108.14461850863589,10.44832544489131,11.580249512232726,1.978456952855979,2.0832390005169885
2024-01-01 00:02:02,105.82617418422167,110.43368800522029,10.471029030703612,11.222074204782528,1.982430080373132,2.1955717918148676
2024-01-01 00:02:03,105.96157187057102,109.25870340918657,10.493595311761837,11.946630088217647,1.9863791795583214,2.222257392922853
2024-01-01 00:02:04,106.0961403724205,107.41139572245325,10.516023395403419,11.974712195675952,1.9903040941955983,2.2405340677033205
2024-01-01 00:02:05,106.22987436659513,109.30165629915541,10.538312394432522,11.530834344811169,1.9942046690256912,2.178589017825561
2024-01-01 00:02:06,106.36276856293077,109.26485164206346,10.560461427155127,12.023685420901142,1.9980807497521473,2.318455007437755
2024-01-01 00:02:07,106.4948177044835,110.99740321388205,10.582469617413915,11.935822198889182,2.001932183047435,2.205507250194584
2024-01-01 00:02:08,106.62601656773755,110.706023578821,10.604336094622925,12.124893876933047,2.0057588165590117,2.4882323572065466
2024-01-01 00:02:09,106.75635996281193,108.57301870060333,10.626059993801986,12.129579932223036,2.0095604989153477,2.34740177264968
2024-01-01 00:02:10,106.88584273366565,110.48556611910247,10.647640455610942,11.729140135491411,2.013337079731915,2.4814490472209885
2024-01-01 00:02:11,107.01445975830183,110.601897028924,10.669076626383639,11.720330563397056,2.017088409617137,2.4768736338794075
2024-01-01 00:02:12,107.14220594897017,110.67212739791701,10.690367658161694,11.818337125769114,2.0208143401782968,2.4900072784846787
2024-01-01 00:02:13,107.26907625236828,110.02420288113812,10.711512708728046,12.244047507664618,2.024514724027408,2.3146792229728934
2024-01-01 00:02:14,107.39506564984156,112.39074581621914,10.732510941640259,11.72101074127714,2.0281894147870454,2.226629899046953
2024-01-01 00:02:15,107.52016915758173,108.92748157932537,10.753361526263621,12.421778598962526,2.0318382670961337,2.4737643589221117
2024-01-01 00:02:16,107.64438182682396,109.75252506166608,10.774063637803994,11.713895324252,2.035461136615699,2.5006104624179395
2024-01-01 00:02:17,107.76769874404266,112.40012996380486,10.794616457340446,11.40488585756128,2.0390578800345778,2.371817138521572
2024-01-01 00:02:18,107.89011503114583,109.00496399275745,10.815019171857637,12.74948023106265,2.0426283550750863,2.420345839511149
2024-01-01 00:02:19,108.01162584566796,109.38377924656962,10.835270974277993,11.801383155152898,2.0461724204986487,2.204777501141554
2024-01-01 00:02:20,108.13222638096174,111.06282123309536,10.855371063493623,12.498764413053847,2.049689936111384,2.484498853757798
2024-01-01 00:02:21,108.25191186638804,109.55369301360315,10.875318644398007,12.547357876210642,2.0531807627696512,2.4654179786637265
2024-01-01 00:02:22,108.37067756750474,110.06375279858126,10.895112927917456,12.144757325412524,2.056644762385555,2.2504762538323337
2024-01-01 00:02:23,108.48851878625389,112.52567647679602,10.914753131042316,12.874561339550285,2.0600817979324053,2.360864865876964
2024-01-01 00:02:24,108.6054308611477,112.33835685027441,10.93423847685795,12.427939249610862,2.0634917334501415,2.2201013846548374
2024-01-01 00:02:25,108.7214091674528,111.28200550504643,10.95356819457547,12.890818331498542,2.066874434050707,2.313601356359724
2024-01-01 00:02:26,108.83644911737332,113.83064592438264,10.972741519562218,11.53309269846122,2.070229765923388,2.400526305716946
2024-01-01 00:02:27,108.95054616023216,113.84766546937303,10.99175769337203,12.857859351758794,2.073557596340105,2.4224595452253173
2024-01-01 00:02:28,109.06369578265131,110.72458794499833,11.01061596377522,11.84662567008396,2.0768577936606634,2.3208535272046014
2024-01-01 00:02:29,109.17589350873007,113.12801745011123,11.029315584788346,11.640114527856497,2.0801302273379605,2.2692067281424726
2024-01-01 00:02:30,109.28713490022233,112.94945772756908,11.04785581670372,11.712974286458035,2.083374767923151,2.3536722375531376
2024-01-01 00:02:31,109.39741555671199,112.49296684838586,11.066235926118665,11.76405498272588,2.086591287070766,2.5780229793322156
2024-01-01 00:02:32,109.50673111578715,114.3845103304082,11.084455185964526,12.429537553428428,2.089779657543792,2.3959436947215242
2024-01-01 00:02:33,109.61507725321263,113.97039526423502,11.102512875535439,12.715380440583758,2.0929397532187015,2.493476826059245
2024-01-01 00:02:34,109.72244968310093,111.99404292836111,11.120408280516822,11.744317807787017,2.0960714490904437,2.554484185909044
2024-01-01 00:02:35,109.82884415808194,111.46550350375377,11.138140693013655,12.267368425848815,2.0991746212773896,2.3572586543511713
2024-01-01 00:02:36,109.9342564694708,113.79421985359146,11.155709411578467,12.641570295007556,2.1022491470262317,2.2655626498100077
2024-01-01 00:02:37,110.03868244743452,113.79159063714698,11.173113741239087,12.394654270953627,2.10529490471684,2.443678083183144
2024-01-01 00:02:38,110.1421179611568,114.23629035874607,11.190352993526131,12.927501431534887,2.108311773867073,2.531604555638491
2024-01-01 00:02:39,110.2445589190015,112.45280256363039,11.207426486500252,13.12417362558137,2.111299635137544,2.5449790607388354
2024-01-01 00:02:40,110.34600126867454,114.56136086376426,11.224333544779089,12.523882633245421,2.1142583703363407,2.573755375894444
2024-01-01 00:02:41,110.44644099738406,114.03553744501824,11.241073499564012,11.972495843954507,2.1171878624237017,2.394040678251188
2024-01-01 00:02:42,110.54587413199934,111.86622949802555,11.257645688666557,12.445642439197709,2.120087995516647,2.5377154003947417
2024-01-01 00:02:43,110.64429673920779,114.5579196144135,11.27404945653463,12.324348812240535,2.1229586548935604,2.28928042348589
2024-01-01 00:02:44,110.74170492567063,114.0960605965874,11.290284154278437,13.023665949707606,2.1257997269987268,2.42682678017343
2024-01-01 00:02:45,110.83809483817691,114.047141826812,11.306349139696154,12.767101569142078,2.128611099446827,2.415423657026925
2024-01-01 00:02:46,110.93346266379595,113.08518345698589,11.322243777299324,12.754389295434075,2.1313926610273817,2.282217521305159
2024-01-01 00:02:47,111.02780463002804,114.62525298392376,11.337967438338007,13.142563164360045,2.134144301709151,2.5589659283800232
2024-01-01 00:02:48,111.12111700495382,115.8169268752128,11.353519500825637,12.726310801283825,2.1368659126444864,2.384897591060299
2024-01-01 00:02:49,111.21339609738186,113.00483002937727,11.368899349563641,12.896990408189989,2.1395573861736374,2.5691639403934814
2024-01-01 00:02:50,111.30463825699461,113.88692747429306,11.384106376165768,13.14768610532147,2.1422186158290097,2.584302622528734
2024-01-01 00:02:51,111.39483987449287,113.61209725691157,11.399139979082147,12.379838845626889,2.1448494963393756,2.6052106719720807
2024-01-01 00:02:52,111.48399738173859,113.41612335732543,11.413999563623097,13.381476500968112,2.147449923634042,2.4488960592301328
2024-01-01 00:02:53,111.57210725189587,113.08317066934792,11.428684541982646,12.942701864017767,2.150019794846963,2.3389895801594394
2024-01-01 00:02:54,111.65916599957067,116.27964405369674,11.44319433326178,13.245159108390416,2.1525590083208117,2.393355881237403
2024-01-01 00:02:55,111.74517018094852,115.82469816190223,11.457528363491418,12.174851421979628,2.1550674636109983,2.582397392977753
2024-01-01 00:02:56,111.83011639393081,114.67919997176713,11.471686065655136,12.362176649132923,2.1575450614896488,2.452568957625786
2024-01-01 00:02:57,111.91400127826941,114.76018713013299,11.48566687971157,13.053679290378208,2.1599917039495247,2.6217814476887424
2024-01-01 00:02:58,111.99682151569954,116.34104817283259,11.499470252616591,12.834238435264467,2.1624072942079033,2.305961031570213
2024-01-01 00:02:59,112.07857383007102,114.53073007307009,11.51309563834517,12.83062246053085,2.164791736710405,2.4517106789755703
2024-01-01 00:03:00,112.15925498747791,116.73368990790057,11.526542497912983,13.386053030307819,2.167144937134772,2.3141361393526774
2024-01-01 00:03:01,112.23886179638639,115.33705533278095,11.53981029939773,13.014219274252937,2.169466802394603,2.388023745127023
2024-01-01 00:03:02,112.31739110776107,113.70792777588395,11.552898517960177,13.032148702239134,2.171757240643031,2.3493292193134225
2024-01-01 00:03:03,112.3948398151895,115.51304359158816,11.565806635864917,12.984548110722372,2.17401616127636,2.335786032751317
2024-01-01 00:03:04,112.47120485500507,114.25657668728063,11.578534142500846,13.3322614225631,2.176243474937648,2.350259403836906
2024-01-01 00:03:05,112.54648320640823,114.22671471357873,11.591080534401371,13.27018124290682,2.1784390935202396,2.5718645916206695
2024-01-01 00:03:06,112.62067189158589,117.4144475868746,11.603445315264315,12.697075158819509,2.180602930171255,2.304060076508183
2024-01-01 00:03:07,112.69376797582936,114.43355722412247,11.615627995971561,13.610516955054678,2.1827348992950233,2.436341537797869
2024-01-01 00:03:08,112.76576856765033,116.75643653044096,11.62762809460839,12.896645482455376,2.184834916556468,2.5923513144694668
2024-01-01 00:03:09,112.83667081889529,117.73581093676682,11.639445136482546,12.57986061741657,2.186902898884446,2.3333927191673878
2024-01-01 00:03:10,112.90647192485812,117.8886690834048,11.65107865414302,12.722137893674676,2.188938764475029,2.5806839083738584
2024-01-01 00:03:11,112.97516912439121,114.9095937141455,11.662528187398538,12.8262105432077,2.1909424327947438,2.5139944356069686
2024-01-01 00:03:12,113.04275970001453,116.14248048607448,11.673793283335755,13.077361295527137,2.1929138245837567,2.651485325281966
2024-01-01 00:03:13,113.10924097802314,117.90629659138602,11.68487349633719,13.583339316675097,2.194852861859008,2.6748958490620414
2024-01-01 00:03:14,113.17461032859302,115.62066427390498,11.695768388098838,12.439888221312014,2.1967594679172966,2.477741103905949
2024-01-01 00:03:15,113.2388651658851,114.2955594383274,11.706477527647516,13.038224240913046,2.198633567338315,2.5546632321168836
2024-01-01 00:03:16,113.30200294814743,114.9597108087864,11.717000491357906,13.319893685064937,2.2004750859876334,2.34958116300762
2024-01-01 00:03:17,113.3640211778159,118.0266425817043,11.727336862969317,12.546008624779734,2.2022839510196306,2.3263866104167357
2024-01-01 00:03:18,113.42491740161289,114.63708343788595,11.737486233602148,12.895303410559087,2.2040600908803762,2.6489437183040265
2024-01-01 00:03:19,113.4846892106444,116.79754961082675,11.747448201774066,12.826647561456666,2.205803435310462,2.404263016362253
2024-01-01 00:03:20,113.5433342404953,116.30849600930412,11.757222373415884,13.040260595741742,2.2075139153477794,2.5136390613067685
2024-01-01 00:03:21,113.60085017132289,118.2886169137476,11.766808361887147,12.461348517369718,2.2091914633302507,2.4687905233429803
2024-01-01 00:03:22,113.6572347279486,115.01133852209728,11.776205787991435,13.390074015154685,2.210836012898501,2.696479157019114
2024-01-01 00:03:23,113.71248567994812,115.42746274812993,11.785414279991354,12.969744992053357,2.212447498998487,2.555487410702834
2024-01-01 00:03:24,113.76660084173949,116.1949077248195,11.794433473623249,13.535144671335303,2.2140258578840686,2.462780834184109
2024-01-01 00:03:25,113.81957807266963,118.70017724322291,11.803263012111605,13.327321997048516,2.215571027119531,2.3774746269622953
2024-01-01 00:03:26,113.871415277099,117.04812771995786,11.811902546183166,13.556670663936895,2.217082945582054,2.5608420432871966
2024-01-01 00:03:27,113.92211040448451,115.27052613180642,11.820351734080752,13.77990909528598,2.2185615534641316,2.628453401896542
2024-01-01 00:03:28,113.97166144946064,116.21914806297741,11.828610241576772,13.637732279360316,2.2200067922759352,2.641638966684918
2024-01-01 00:03:29,114.0200664519187,116.82239919184634,11.83667774198645,12.396004208803026,2.2214186048476288,2.691655718193438
2024-01-01 00:03:30,114.06732349708449,116.82953022861628,11.844553916180747,12.907726705727418,2.2227969353316306,2.3515649637125797
2024-01-01 00:03:31,114.1134307155939,116.47879595433359,11.852238452598986,13.402977882371754,2.2241417292048222,2.6691233787491147
2024-01-01 00:03:32,114.15838628356701,117.76915872113608,11.859731047261167,13.561645074484302,2.225452933270704,2.3710138599408985
2024-01-01 00:03:33,114.20218842268008,116.51266408220934,11.867031403780013,12.974874726091459,2.2267304956615024,2.345314595127814
2024-01-01 00:03:34,114.24483540023603,117.69438691149799,11.87413923337267,13.552610368412632,2.2279743658402174,2.5182945615941854
2024-01-01 00:03:35,114.2863255292329,117.00376318995983,11.881054254872147,13.35870218109895,2.229184494602626,2.528740805579547
2024-01-01 00:03:36,114.32665716843059,117.9180298111374,11.887776194738432,13.10810721072862,2.2303608340792254,2.6487589104917513
2024-01-01 00:03:37,114.36582872241584,118.4926538298843,11.894304787069307,12.429641807363083,2.231503337737129,2.3464918840806113
2024-01-01 00:03:38,114.40383864166529,116.18141023380755,11.900639773610882,12.726141609739058,2.232611960381904,2.5609656377352525
2024-01-01 00:03:39,114.44068542260679,117.64567974047121,11.906780903767798,12.528466545985083,2.233686658159365,2.704374091818384
2024-01-01 00:03:40,114.47636760767884,117.44557173979342,11.91272793461314,13.345200947973009,2.2347273885572996,2.6727311457647063
2024-01-01 00:03:41,114.5108837853883,116.66205275070487,11.918480630898049,12.928080563516833,2.235734110407159,2.4399901493193505
